team_id,team_name,public_leaderboard_rank,private_leaderboard_rank
34107,Flux,,
34110,Gergely Galfi,132.0,150.0
34113,Ryan Feather,269.0,160.0
34123,Cornell University Benchmark,,
34125,All-zeros Benchmark,,
34127,Stephen Foy,,
34128,luxtorpeda,90.0,27.0
34130,Adam,102.0,180.0
34131,MBKG,83.0,149.0
34135,Dinesh M,460.0,347.0
34139,maternaj,51.0,41.0
34142,Butterfly,380.0,209.0
34152,miguel,99.0,163.0
34155,KT_ES,207.0,216.0
34172,Cheng,,
34183,Nikolay Archak,392.0,164.0
34185,forfun,12.0,32.0
34191,y,141.0,155.0
34192,Breza2,114.0,240.0
34194,Holystat !,115.0,110.0
34196,mm2012mm,167.0,157.0
34199,Leonardo Ferro,,
34210,YANGYANG ZHAO,4.0,9.0
34213,MP,55.0,26.0
34214,Ilya Korovin,152.0,180.0
34218,Shanica,210.0,218.0
34219,sj.climber,118.0,237.0
34230,jostheim,136.0,165.0
34231,web robotics,92.0,154.0
34237,Hi_dean,,
34239,Georgia Institute of Technology Design Competition Class,169.0,171.0
34243,Andy White,,
34246,Carter Sibley,36.0,14.0
34247,Revenge of the Dodo,12.0,15.0
34250,Noir Ame,159.0,159.0
34252,Layman Brothers,307.0,171.0
34253,Dmitriy Gryuner,134.0,277.0
34254,Ross,388.0,166.0
34255,Adil,124.0,408.0
34256,learnreal,134.0,160.0
34258,krdc,135.0,161.0
34261,Flight Quest - Mu Sigma,31.0,23.0
34262,Rob R.,408.0,168.0
34266,Muppet,271.0,177.0
34270,SaJo Rainbow Warriors,100.0,103.0
34271,lucky guy,104.0,164.0
34281,boris1185,421.0,329.0
34283,Corey Chivers,168.0,169.0
34284,Plex,137.0,168.0
34286,ggg,176.0,175.0
34287,mazy delusions,13.0,32.0
34289,Tree growers,8.0,7.0
34291,Nico de Vos,10.0,68.0
34296,drivetheresult,154.0,172.0
34301,Luminous Logic,145.0,144.0
34302,K,17.0,28.0
34304,Ryan Feather,34.0,34.0
34305,Marcus Marrow,17.0,15.0
34306,isbukun,36.0,37.0
34314,InvincibleGuy,225.0,224.0
34317,TeamSMRT,62.0,62.0
34318,drago,111.0,248.0
34322,babs,359.0,398.0
34323,Philip Lee,,
34326,Jinbo Chen,121.0,416.0
34328,y_tag,63.0,63.0
34330,Sam Phippen,216.0,217.0
34331,Ashesh Jain,37.0,35.0
34334,Were is Roy?,202.0,203.0
34336,rps2012,228.0,172.0
34337,Aaron Wetzler,327.0,173.0
34338,megasoft,9.0,10.0
34343,armen,,
34344,glamp,279.0,174.0
34350,lili,,
34351,adveboy,226.0,225.0
34354,Data Geek,171.0,161.0
34360,aiimtimegametime,367.0,186.0
34362,Xpat,,
34363,DataCrew,237.0,237.0
34365,Palm City,457.0,193.0
34371,djlea,192.0,207.0
34374,Lovelian,97.0,105.0
34383,dichika,8.0,58.0
34386,NATHAN PHILLIPS,91.0,91.0
34388,Daniel Nouri,6.0,6.0
34394,Pablo,,
34399,thinxer,15.0,34.0
34404,DarthVadersNooo,135.0,132.0
34405,Rafael,114.0,113.0
34406,aditya dangwal,49.0,43.0
34410,cfa,205.0,212.0
34413,Pierluigi Vinciguerra,349.0,176.0
34414,Spinners,438.0,183.0
34421,Munches,98.0,90.0
34425,Travis Erdman,38.0,39.0
34426,Purwa,177.0,260.0
34430,MITB SMU,13.0,74.0
34431,Yiqun Hu,135.0,230.0
34433,sck_t_ths,173.0,154.0
34438,group_6,335.0,456.0
34441,aau d105f13,124.0,121.0
34442,doyouhear,181.0,178.0
34443,a.bessalov,336.0,202.0
34445,StaBeLaBo,112.0,355.0
34447,Dmitry Efimov,38.0,5.0
34448,Bradleyyyyyy,446.0,179.0
34453,bnadland,,
34455,António Duarte,,
34457,rake,117.0,264.0
34459,FAndy,22.0,30.0
34463,efc1878,183.0,191.0
34468,Irish Italian FTW,144.0,432.0
34471,Jakobularius,580.0,580.0
34479,Ka,229.0,182.0
34481,Thomas Bosman,291.0,215.0
34482,rka1,66.0,66.0
34487,sigpro,224.0,219.0
34488,Dominic Steinitz,144.0,147.0
34489,adveboy,230.0,184.0
34491,vsu,55.0,23.0
34492,mewertowska,222.0,221.0
34493,QED~QED,27.0,99.0
34495,Dominic Vogel,,
34499,kumar deepak,174.0,155.0
34501,Anurag Jain,360.0,185.0
34506,Dirk Nachbar,184.0,196.0
34508,ThierryS,175.0,156.0
34512,Powerfool,212.0,220.0
34515,ApesTeam,96.0,96.0
34520,W,16.0,33.0
34521,byan,325.0,187.0
34528,Gross Consulting,309.0,220.0
34529,dalz,76.0,76.0
34530,n00ber,176.0,157.0
34531,Nico de Vos,19.0,16.0
34532,Ian Goodfellow,8.0,8.0
34533,sujitpal,89.0,95.0
34534,Dmartincc,474.0,272.0
34535,Data Deviner,420.0,244.0
34536,UCCCS-J-H-Q WWW,246.0,351.0
34538,lw498,24.0,23.0
34543,eric levin,,
34544,BulldozingLife,357.0,201.0
34545,David Foster,231.0,188.0
34546,Robert Griesmeyer,232.0,189.0
34547,Anthony C,,
34549,Galileo,139.0,140.0
34551,PietaB,209.0,296.0
34553,Geoffroy Mouret,6.0,5.0
34555,SirGuessalot,256.0,429.0
34557,Henry Harding,38.0,55.0
34561,An apple a day,60.0,3.0
34562,Random Forest Benchmark,,
34563,Mean Benchmark,,
34565,Max Patterman,195.0,254.0
34567,Mark Goldberg,12.0,13.0
34568,:-),144.0,90.0
34570,sdoering,,
34572,jami,142.0,437.0
34573,sck_t_ths,453.0,192.0
34574,Matt,116.0,118.0
34579,Psyho,218.0,206.0
34580,wacky waving inflatable arm flailing tube man,172.0,383.0
34581,Los demonios de pollos,337.0,422.0
34582,Dirk Nachbar,110.0,126.0
34584,CS6405CMP,302.0,460.0
34588,Jotalin,218.0,91.0
34592,Shivashankar,,
34593,Uma PArthavi,38.0,36.0
34594,Ashesh,39.0,37.0
34596,Erdi,150.0,303.0
34598,Aymenj,206.0,384.0
34599,aboul,98.0,90.0
34605,Team Actimel,295.0,459.0
34606,Matt Sco,75.0,20.0
34607,Data Geek,30.0,59.0
34614,Nilesh,177.0,158.0
34616,lvgm,117.0,167.0
34618,Vlado Boza,22.0,2.0
34619,Lulu Freyman,25.0,25.0
34620,Michael Mayo,351.0,208.0
34621,tjs_,31.0,31.0
34622,Practicum,204.0,211.0
34623,Simone & Kenny,278.0,369.0
34624,Gabriel Bernier-Colborne,2.0,2.0
34625,EENlow,223.0,223.0
34626,vbak,203.0,194.0
34629,etnewton,94.0,151.0
34631,Adrian Verster,,
34632,uci-stanford,213.0,221.0
34634,oliv3352,,
34637,Robin and Batman,46.0,44.0
34638,Salil P Navgire,271.0,198.0
34639,Nicholas Leonard,5.0,6.0
34640,Jayesh,312.0,238.0
34646,sck_t_ths,175.0,92.0
34647,Long Sha,,
34653,PhiRogue,393.0,195.0
34662,Aoxi,263.0,97.0
34663,mewertowska,243.0,93.0
34664,mops,376.0,439.0
34665,Giorgos Tzampanakis,208.0,104.0
34666,CS2013,340.0,442.0
34668,mmp2014,155.0,106.0
34672,InvincibleGuy,181.0,94.0
34675,3Pi,99.0,99.0
34676,Robin East,38.0,50.0
34680,Man Machine,227.0,115.0
34690,Unique Snowflakes,155.0,154.0
34699,Damian Mingle,178.0,95.0
34700,SongtaoDai,454.0,199.0
34702,Martin,50.0,45.0
34703,CS6405-DataMining,249.0,371.0
34705,Ling Cheng,96.0,30.0
34706,Yanir Seroussi,5.0,9.0
34711,ThePawn,122.0,109.0
34714,logDH,,
34715,OMUCKS,414.0,406.0
34717,MMP,192.0,203.0
34721,Yu Hu,182.0,96.0
34725,Potis,382.0,285.0
34726,PRLab,158.0,159.0
34728,One Old Dog,15.0,14.0
34730,lovebaby,118.0,141.0
34731,Random Forest Benchpress,83.0,76.0
34733,A,183.0,98.0
34739,ighh,166.0,135.0
34740,ThierryS,223.0,234.0
34744,mendrika,34.0,82.0
34745,MasterMinds,99.0,197.0
34746,Le grand bleu,238.0,236.0
34747,jeremy,241.0,100.0
34748,Robert Griesmeyer,184.0,99.0
34751,Victor,215.0,160.0
34755,[Deleted] f62d3a1c-5929-4de9-bd35-4ffe64444f54,105.0,108.0
34756,enric,185.0,101.0
34757,AJ Rader,,
34758,Alexander Schiendorfer,,
34762,Paul,83.0,89.0
34765,Mathadroit,179.0,179.0
34768,zeon,56.0,49.0
34769,rjs,405.0,357.0
34770,Coffee,,
34772,Fibinse Xavier,,
34774,ahfoss,222.0,105.0
34779,Bananas,1234.0,1225.0
34780,.,31.0,7.0
34783,rvsrnvsn,,
34784,Luxtorpeda,102.0,101.0
34786,Chance,,
34788,nbjensen,,
34791,Sachintha,138.0,223.0
34792,Robust Fitting of Linear Models,,
34797,BS Man,19.0,19.0
34804,Logistic Regression,,
34806,Random Forest,,
34812,Prabhav Agrawal,,
34813,Jesse Ross,125.0,124.0
34816,texane,94.0,95.0
34817,[Deleted] 45bbd27d-5ba2-4658-8c0b-6582db41c750,15.0,67.0
34819,USF ISM6137,326.0,318.0
34820,Daniel Morton,,
34823,YoonKH,212.0,102.0
34826,Wayne Zhang,25.0,23.0
34829,Anaconda,107.0,105.0
34845,Steve G.,,
34846,Mike,79.0,81.0
34848,Benoit Plante,262.0,294.0
34853,Puckmen,103.0,97.0
34854,Jason,341.0,214.0
34855,Macia,,
34859,Greg Park,355.0,207.0
34864,SluiceBox,1.0,1.0
34869,Jason Karpeles,154.0,124.0
34871,Dennis wu,186.0,103.0
34876,ByteDeleter,,
34879,lucifer,215.0,119.0
34887,hawks10,89.0,52.0
34889,beniz,76.0,69.0
34897,Meow,451.0,454.0
34898,esslor1,122.0,123.0
34901,okeydoke,26.0,85.0
34902,arnaudsj,9.0,7.0
34907,Bruce Cragin,60.0,59.0
34909,:-),173.0,212.0
34910,ivpdev,435.0,210.0
34911,Fashematicians,71.0,31.0
34912,lomero,48.0,41.0
34913,Fashematicians,48.0,47.0
34916,developerX,350.0,211.0
34917,datamongers,,
34919,ghalib,120.0,287.0
34920,akaSmitty,305.0,228.0
34922,UptickData,162.0,256.0
34926,Xavier Bouthillier,1.0,1.0
34927,Dale Lehman,220.0,139.0
34928,Sophia N.,,
34929,Christopher Eller,72.0,74.0
34932,Emily Y. Lu,101.0,270.0
34934,Lattice Penguins,149.0,332.0
34937,Bored,301.0,213.0
34941,GMH,104.0,130.0
34942,Jacques Kvam,362.0,219.0
34946,razgon,120.0,120.0
34947,sck_t_ths,,
34949,Modestas,179.0,114.0
34950,Disarm,213.0,116.0
34951,Webtransactor,207.0,111.0
34952,p-l carrier,3.0,3.0
34956,AR2,217.0,213.0
34957,ivo,11.0,72.0
34959,[.::MDT::.],227.0,226.0
34961,UptickData,37.0,23.0
34964,Ravi Chandibhamar,218.0,222.0
34968,Çağlar Gülçehre,10.0,10.0
34969,Jan,160.0,157.0
34972,L,27.0,65.0
34974,data death,180.0,118.0
34980,[Deleted] 7d78210f-305c-4d64-9af7-22c1e3fcd0ef,156.0,339.0
34981,Matthew,222.0,209.0
34986,salaryowner,187.0,107.0
34988,Tech Ranch Austin,74.0,30.0
34992,Brett Snyder,128.0,127.0
34996,nanpo,268.0,108.0
35004,ANPE,13.0,47.0
35007,sck_t_ths,,
35008,Andrew Ostapets,168.0,288.0
35009,last try,21.0,21.0
35011,Modestas,219.0,194.0
35012,skrecok,237.0,110.0
35013,Aymenj,132.0,154.0
35019,VintageToasterMonthly,86.0,5.0
35020,Aymenj,228.0,227.0
35022,dynamic24,17.0,25.0
35023,Aymenj,220.0,162.0
35026,ThisTexasHeat,409.0,216.0
35028,Pollux,195.0,195.0
35030,Modestas,265.0,224.0
35032,marc,163.0,161.0
35034,nbjensen,229.0,228.0
35036,ww_nyc,40.0,11.0
35038,Sunny & Billy,211.0,252.0
35040,bp,90.0,80.0
35041,Cassandra,68.0,70.0
35045,kumar deepak,269.0,112.0
35050,Melofon,14.0,45.0
35052,SCU_FNCE696_DAS,203.0,245.0
35053,Michael Bostwick,266.0,113.0
35056,Igor Bobriakov,165.0,285.0
35061,eido29,221.0,235.0
35068,Nathan Phillips,146.0,129.0
35069,mandu,143.0,227.0
35070,VLTan,233.0,241.0
35073,brian_really_many,,
35082,Drew Werner,43.0,44.0
35087,VM,132.0,222.0
35088,Phil,308.0,218.0
35090,kong,221.0,94.0
35094,Limes,285.0,276.0
35098,Chihuahua Power Saves Whales,61.0,64.0
35102,Peter,154.0,160.0
35103,DataJunkie,225.0,120.0
35104,aboul,61.0,70.0
35106,dm_style,205.0,225.0
35109,TiDom,245.0,201.0
35110,Jesse,233.0,221.0
35111,Cy,6.0,62.0
35113,Keyser Söze,68.0,35.0
35115,Brian Bayliss,,
35116,nikheel,188.0,117.0
35119,miguel,193.0,194.0
35122,BlueSky,141.0,143.0
35123,naxeji,147.0,145.0
35124,BAKo,33.0,55.0
35127,stikoson,439.0,340.0
35128,sssp,7.0,20.0
35134,Alec Radford,180.0,180.0
35139,eugenium,73.0,72.0
35140,EricS,25.0,25.0
35142,[Deleted],,
35143,Daniel Velkov,3.0,8.0
35148,jgreen,58.0,33.0
35153,dss269,9.0,4.0
35156,Wayne Zhang,23.0,63.0
35157,N00b1337Programmers,17.0,13.0
35162,Adam,58.0,32.0
35163,razgon,14.0,13.0
35166,V,45.0,43.0
35168,ELTE KMS Lab,204.0,167.0
35172,2013adatbanya,114.0,195.0
35174,magatte diagne,15.0,14.0
35178,Peter Csiba,200.0,131.0
35180,Pararth Shah,189.0,121.0
35181,Daniel Morton,133.0,134.0
35185,Lacam,332.0,226.0
35189,Sarmentor,190.0,122.0
35191,USF Statistical Data Mining,211.0,343.0
35192,H1234,37.0,36.0
35199,Duncan Mortimer,,
35200,Jure Zbontar,5.0,5.0
35204,bewger,191.0,123.0
35207,Nathan Pamart,364.0,273.0
35209,"Random Forest Benchmark, Revision 1",,
35212,Yi Li,18.0,16.0
35215,mandu,248.0,125.0
35222,Jesse,168.0,128.0
35224,tony1616,343.0,247.0
35230,lostInSpace,36.0,28.0
35231,arun,,
35235,Adjusted R Squared,174.0,211.0
35236,Ulrich,,
35237,anon_boss,3.0,14.0
35238,dream000,6.0,8.0
35239,SophomoreOlinHackers,4.0,9.0
35241,Emilio Lopez,136.0,169.0
35244,Randy C,52.0,34.0
35247,Nano,240.0,286.0
35248,prm88,40.0,38.0
35257,jdw1,1329.0,1329.0
35258,bobotouyitou,20.0,19.0
35265,Le Zhang,20.0,18.0
35267,w360,12.0,5.0
35268,IM,23.0,24.0
35269,Sabik Software Solutions,156.0,155.0
35275,kuantkid,149.0,138.0
35276,slobo777,20.0,17.0
35277,Breza2,106.0,149.0
35281,Solo,158.0,293.0
35287,lazylearner,24.0,1.0
35290,karle,201.0,380.0
35294,Chaotic Experiments,49.0,57.0
35295,BreakfastPirate,31.0,18.0
35298,Sergey,42.0,26.0
35301,rwo,69.0,67.0
35309,wacax,54.0,82.0
35312,J.A. Guerrero,1.0,10.0
35315,jl2995,22.0,21.0
35316,TimPaulPradeepJeff,34.0,31.0
35319,teammarit,26.0,34.0
35320,Joseph Arthur,69.0,106.0
35321,Nobuyuki Kawagashira,19.0,77.0
35322,dejavu,25.0,4.0
35323,ghalib,136.0,239.0
35327,sanket,230.0,136.0
35329,pzombie,53.0,57.0
35330,Sashi,358.0,236.0
35332,alexkago,189.0,263.0
35335,Victor,42.0,71.0
35337,no_free_brunch,164.0,164.0
35340,Michael John Pedros,,
35341,Sophia N.,77.0,37.0
35345,zacstewart,277.0,132.0
35346,Chaorong Chen,8.0,2.0
35348,George Oblapenko,54.0,54.0
35350,pewe,60.0,71.0
35352,bnadland,230.0,229.0
35353,Lisa W,,
35354,Basic Benchmark,,
35357,litian,31.0,28.0
35358,IKnowWhatYouWroteLastWinter,4.0,7.0
35365,Jun Zhou,,
35367,stde,88.0,88.0
35370,conflicker,1.0,15.0
35371,AAR3,13.0,9.0
35372,bmw75,5.0,6.0
35373,splonk,456.0,243.0
35374,Sara,2.0,22.0
35379,entylop,199.0,166.0
35391,ahaldenby,140.0,133.0
35393,smd248,35.0,40.0
35394,Chai,72.0,266.0
35395,Nathan Phillips,157.0,274.0
35396,arpit,,
35397,Password_is_Taco,28.0,26.0
35398,fzvinicius,156.0,172.0
35399,ChinaForever,62.0,103.0
35402,Peter's Pals,14.0,10.0
35403,D3PO,194.0,134.0
35407,65981,19.0,17.0
35408,AppleAteAnApple,11.0,1.0
35410,tms245,10.0,3.0
35414,fr73,30.0,30.0
35417,tr243,29.0,29.0
35418,Nilesh,56.0,51.0
35419,aureole,27.0,27.0
35420,Bennessy,15.0,12.0
35421,anketer,126.0,202.0
35423,frodorocks,21.0,19.0
35424,ad699_jt635_npp25_vrs28,16.0,11.0
35427,Prabhav Agrawal,192.0,137.0
35429,Mathadroit,238.0,140.0
35431,aen27_amm257_dpm225_scg64,33.0,33.0
35432,yn253,32.0,32.0
35433,abcdefgh,23.0,24.0
35435,saca,36.0,39.0
35449,Sean Owen,117.0,143.0
35471,cllz,,
35472,natural_intelligence,5.0,15.0
35474,Jun Zhou,,
35483,izxsml,228.0,231.0
35487,Konrad Banachewicz,161.0,142.0
35498,UHURA,42.0,46.0
35501,Whaleooma,18.0,20.0
35502,Bioinformatics Group,161.0,162.0
35504,jureso,219.0,239.0
35512,shokeda,268.0,321.0
35514,mikebailey,29.0,28.0
35515,RamSud,36.0,35.0
35516,Mikalai Drabovich,35.0,36.0
35518,Rob@Strata,8.0,13.0
35523,1337 Hax0rs (Strata),3.0,4.0
35524,samurai,16.0,18.0
35525,Jaime,28.0,25.0
35526,jymiller (Strata),43.0,41.0
35528,abhishekg1 (Strata),26.0,26.0
35529,Kate Zimmerman (Strata),4.0,1.0
35530,Had never heard of R before today,10.0,15.0
35531,Chris Chew,2.0,8.0
35532,rbeebe,13.0,10.0
35533,John Foreman,15.0,17.0
35534,rd215,12.0,12.0
35535,Negin,11.0,9.0
35536,Mo' Data Mo' Problems,49.0,49.0
35537,David Foster,19.0,16.0
35539,ygau,9.0,6.0
35540,Marcos Sainz,6.0,2.0
35541,maternaj,18.0,14.0
35544,"Give me a hoodie, I'm cold (strata)",5.0,3.0
35545,Gábor S,1.0,5.0
35546,Greg Kroleski (Strata),34.0,31.0
35547,Dan,17.0,24.0
35548,neil kodner(Strata),20.0,19.0
35551,data$pre,48.0,48.0
35552,beluga,33.0,33.0
35553,Kyle Campbell (Strata),32.0,30.0
35554,Patrick Racsa,7.0,7.0
35555,neel,31.0,32.0
35556,ThatWas[not]Easy,37.0,37.0
35557,smarteropponent,39.0,39.0
35558,greyhound (Strata),23.0,21.0
35559,red-inc,24.0,22.0
35560,HuynhX,30.0,34.0
35561,Chau Dang (Strata),42.0,42.0
35562,54791,38.0,38.0
35564,Greg,21.0,20.0
35565,Ron Karunia,14.0,11.0
35566,Yuehui Yao (Strata),41.0,45.0
35567,ddst (strata),,
35568,Pete (Strata),44.0,43.0
35569,rseto,27.0,27.0
35570,Jeremy K. (Strata),22.0,23.0
35573,Ka9913,46.0,46.0
35576,[Deleted],47.0,47.0
35578,ddmetro,45.0,44.0
35580,Evan Miller,25.0,29.0
35581,JustinWorldPeace,40.0,40.0
35582,AppMathDoc,,
35583,YetiMan,,
35584,Anil Thomas,,
35585,Bill Swift,,
35586,weizhezhang,,
35587,Allison Urban,,
35594,Kate Zimmerman Benchmark - 1 HR Contest Winner,,
35596,Wei Zhang,125.0,163.0
35597,Allison Urban,19.0,20.0
35598,cass,31.0,24.0
35599,RamSud,40.0,42.0
35602,Mr B Dobalina,45.0,44.0
35604,Team Araf,296.0,360.0
35606,G-Man,,
35607,John Foreman,13.0,18.0
35608,ygau,12.0,12.0
35609,Johann Nickler,141.0,146.0
35612,Ron Karunia,26.0,30.0
35613,Sophia N.,33.0,11.0
35615,YetiMan,11.0,7.0
35617,Project#5308,22.0,16.0
35618,ericqgn,,
35622,boxofbox,41.0,41.0
35623,XterNalz,18.0,14.0
35624,Kate Zimmerman (ModCloth),15.0,13.0
35625,Daniel Blatnik,255.0,144.0
35627,Roseyland,97.0,98.0
35630,UnderDogs,217.0,155.0
35631,Alexander  Larko,4.0,10.0
35632,deadbeatdawg,37.0,29.0
35634,Noel333,944.0,948.0
35635,Frank,30.0,22.0
35636,Marcos Sainz,25.0,27.0
35637,Shawn Davis,17.0,17.0
35638,chucksteak,400.0,245.0
35639,Quintana & Walters,23.0,25.0
35641,Sabik Software Solutions,100.0,237.0
35642,Sabik Software Solutions,171.0,319.0
35643,Adam Kleczewski,149.0,150.0
35646,razgon,5.0,4.0
35647,Elliot,,
35648,Elliot,39.0,38.0
35652,Serkan Üçer,471.0,246.0
35653,Jan Krukowski,43.0,43.0
35655,ennas,224.0,147.0
35656,Igor Bobriakov,34.0,29.0
35658,weizhezhang,3.0,8.0
35662,EventMonks,,
35663,beluga,6.0,2.0
35664,Patrick Racsa,9.0,5.0
35666,chok68,234.0,145.0
35668,DataGeek,14.0,9.0
35672,maternaj,35.0,35.0
35673,godstone,28.0,22.0
35674,Dimitrios T,412.0,259.0
35675,ikretus,38.0,39.0
35676,Brett Hardin,28.0,23.0
35680,soft-binary coding,170.0,162.0
35681,Amit Chhabra,48.0,48.0
35682,jl,2.0,6.0
35683,naxeji,32.0,34.0
35684,Igor,44.0,45.0
35685,Chaos,21.0,32.0
35690,WSounds,157.0,158.0
35692,Sokol Ramaj,47.0,47.0
35695,Olexandr Topchylo,1.0,1.0
35697,Jianqi Wang,148.0,257.0
35698,Menno,300.0,267.0
35699,Filar,42.0,40.0
35703,Stratooma,7.0,26.0
35704,Pepper Miller,273.0,249.0
35708,yan.romanikhin,,
35709,Free Willzyx,3.0,4.0
35710,Sina Honari,7.0,4.0
35718,Vedamati,443.0,250.0
35721,boombap,13.0,11.0
35722,icetea,84.0,48.0
35726,bewger,20.0,21.0
35732,An apple a day,65.0,13.0
35738,Holger Knust,871.0,842.0
35739,OPeti,46.0,46.0
35741,Nilesh,16.0,15.0
35743,Tandy Zhu,234.0,252.0
35744,Oğuzhan Karslı,,
35745,n_m,29.0,31.0
35748,WeBelieveInCoffee,206.0,236.0
35753,alexs,92.0,283.0
35754,Jie Deng,270.0,148.0
35757,Marius,304.0,253.0
35759,AppMathDoc,24.0,28.0
35764,Anil Thomas,8.0,3.0
35765,TomHall,10.0,33.0
35766,Silogram,86.0,52.0
35767,Joseph Feeney,,
35770,developerX,115.0,117.0
35772,MadamCurie,36.0,36.0
35774,Juan Manuel,37.0,37.0
35775,Team Paheliwala,197.0,198.0
35777,Alekos,27.0,19.0
35779,Jonathan Simon,131.0,130.0
35781,Group X.,70.0,71.0
35784,AlexT,26.0,64.0
35785,Qing Da,138.0,136.0
35788,MadamCurie,235.0,255.0
35790,Venkat Gangadhar,,
35796,zhangda,277.0,354.0
35797,freak pal,124.0,184.0
35800,DarthVader,,
35805,Skysource lab,,
35812,StatMadAz,51.0,51.0
35814,JackGolding,169.0,150.0
35816,george c,74.0,39.0
35820,Zach,,
35823,Mark T Patterson,240.0,152.0
35833,NeoGr,200.0,261.0
35834,qfwfq,127.0,126.0
35841,WeepNot!,29.0,25.0
35842,furiouseskimo,63.0,14.0
35844,John Clarke,11.0,11.0
35847,ShelleyKlop,,
35851,stevenwudi,257.0,153.0
35855,ynwa,100.0,89.0
35857,Harsh Saini,472.0,262.0
35861,Riyad Shairi,223.0,159.0
35867,Cygnus,86.0,86.0
35870,Jatin Kumar,252.0,257.0
35871,mendrika,166.0,165.0
35874,Titericz,,
35876,Random Forest Benchpress,46.0,88.0
35879,Random Amazon,263.0,446.0
35880,Lorenzo,170.0,172.0
35883,PassTheROC,101.0,100.0
35893,Jacob_M,95.0,191.0
35894,Analyst,93.0,65.0
35898,Herman Melville,85.0,84.0
35901,DataLab.lu,197.0,156.0
35903,ikretus,407.0,268.0
35904,Winterfall,2.0,61.0
35905,rwo,75.0,39.0
35906,smallcat,214.0,157.0
35908,Joseph Nunez,210.0,211.0
35909,Bahaa El Aila,,
35910,Rainman,204.0,278.0
35913,Dominik,322.0,308.0
35915,Miroli,353.0,265.0
35916,Ramster,215.0,216.0
35921,Versus,76.0,73.0
35931,Matt Sco,71.0,38.0
35932,Adrian Verster,131.0,158.0
35933,bearcatfish,287.0,440.0
35934,Rescut,62.0,53.0
35940,bin wang,,
35946,kyle,15.0,11.0
35953,Jughead,267.0,190.0
35954,Who Let the Dogs Out,16.0,32.0
35955,Vikrant,160.0,342.0
35956,Aalbatross,244.0,160.0
35957,SuperEpicWhales VU,172.0,171.0
35959,Shupper,313.0,305.0
35961,Alex Natekin,,
35962,Hani,338.0,269.0
35965,Jake Searcy,146.0,146.0
35973,rjm5,70.0,48.0
35974,Ocho Cinco,117.0,116.0
35980,MrGoat,250.0,164.0
35981,wolfpack,,
35982,beepboobeep,,
35983,sujitpal,289.0,161.0
35984,Vincent Archambault-Bouffard,9.0,12.0
35985,shk,63.0,73.0
35988,I don't like Mondays,11.0,7.0
35990,flyingshuttle,386.0,291.0
35991,rafadaguiar,,
35993,weizhezhang,178.0,178.0
35996,Mohsen's Minions,198.0,192.0
36039,AHSpitzer,473.0,270.0
36044,Estimated Arrival Time Benchmark (Final Evaluation Set),,
36045,Cutoff Time Benchmark (Final Evaluation Set),,
36046,Scheduled Arrival Time Benchmark (Final Evaluation Set),,
36062,razgon,6.0,10.0
36064,Andrei Olariu,50.0,16.0
36070,Balan,199.0,300.0
36072,DataGeek,167.0,134.0
36085,Classified ICMC-USP,60.0,31.0
36086,fer,113.0,112.0
36087,Willboulter,,
36088,Karan Sarao,236.0,271.0
36089,Egor Lakomkin,134.0,165.0
36090,Tebessa University,16.0,177.0
36103,Linear SVM Benchmark,,
36104,SVM Benchmark,,
36115,jl,231.0,230.0
36128,RamSud,55.0,55.0
36129,dickoa,75.0,48.0
36130,Benoit Plante,47.0,8.0
36131,FCS,121.0,122.0
36141,Random Forest Benchmark,,
36145,Lemuel Uhuru,,
36149,Carter Sibley,47.0,16.0
36151,Barracuda,130.0,139.0
36152,Xcago,424.0,275.0
36153,Richard White,,
36155,Skyler Berg,232.0,174.0
36157,Xiao-Chuan,12.0,44.0
36159,chrisyoyo,129.0,104.0
36169,Flux,39.0,38.0
36170,Alexander  Larko,23.0,3.0
36172,Elliot Dawson,9.0,2.0
36176,Sean Owen,121.0,84.0
36182,ECP_Instructors,42.0,17.0
36183,TBD (The Best Data),78.0,59.0
36184,BugsBunny,73.0,6.0
36185,ddmetro,,
36189,James Nagle,260.0,466.0
36190,Brewing Up Models,125.0,295.0
36193,Chaos,147.0,146.0
36196,Minimalist Boosting,,
36198,John W.,99.0,79.0
36199,Daniel Velkov,159.0,445.0
36201,molek,170.0,301.0
36203,Quadrivio,3.0,47.0
36208,Cross Delta,6.0,36.0
36209,Bonzaiboost,,
36211,noob,59.0,56.0
36212,Lakshminarayan Bharadwaj,157.0,168.0
36213,Quintana & Walters,,
36215,StatKiller,32.0,122.0
36216,Holystat !,38.0,41.0
36218,td_machine_learning,142.0,123.0
36219,Jana,207.0,279.0
36220,Mircea Muscalu,239.0,283.0
36221,rny_peter,118.0,103.0
36222,Alex Mirea,423.0,348.0
36223,Conquistator,15.0,76.0
36224,Derek Oh,155.0,149.0
36225,Stefan Ruseti,237.0,280.0
36226,San Francisco,37.0,72.0
36227,Group VU,205.0,205.0
36228,jami,159.0,170.0
36230,Evgeniy Pavlovskiy,470.0,287.0
36231,hey,130.0,175.0
36233,Levente Szekrenyes,238.0,281.0
36234,ddst,468.0,282.0
36240,InvincibleGuy,172.0,169.0
36242,simon,,
36243,Centrale Paris,138.0,161.0
36244,Pipaul,123.0,159.0
36245,Not an American,253.0,171.0
36246,Schuckers,82.0,85.0
36249,Vincent Philippe,,
36251,Nicolas,147.0,284.0
36252,bjk,169.0,167.0
36255,ichabod,33.0,89.0
